tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
201,AskPlayStation,False,Mon Jan 01 20:06:00  2024,NW-31456-4 usually points to a network/DNS issue. Please try setting DNS to 8.8.8.8 in network settings and test the connection again.,,200
202,user_0318,True,Mon Jan 01 19:48:00  2024,@AskPlayStation NAT type shows strict and I can't join any God of War Ragnarok lobbies,203,
203,AskPlayStation,False,Mon Jan 01 20:11:00  2024,"A Strict NAT type is usually a router setting — please enable UPnP or manually forward the required PS5 ports, listed on our support site.",,202
204,user_0024,True,Mon Jan 01 19:51:00  2024,@AskPlayStation my PS4 controller drifts so bad I can't aim in any shooter anymore,205,
205,AskPlayStation,False,Mon Jan 01 20:13:00  2024,Sorry about the drift — if it's within warranty please start a repair request at playstation.com/repair. We can also DM troubleshooting steps to try first.,,204
206,user_0215,True,Mon Jan 01 20:02:00  2024,"@AskPlayStation game freezes every time I try to save progress in Fortnite, lost 3 hours of progress",207,
207,AskPlayStation,False,Mon Jan 01 20:14:00  2024,"That's really frustrating, sorry. Please make sure your system software and Fortnite are both fully updated, then try saving to a different storage location as a test.",,206
208,user_0121,True,Mon Jan 01 20:07:00  2024,"@AskPlayStation you people never actually fix anything, just close tickets and move on, unreal",209,
209,AskPlayStation,False,Mon Jan 01 20:16:00  2024,That's fair feedback and we're sorry. Please DM your ticket number so we can make sure this actually gets resolved this time.,,208
210,user_0233,True,Mon Jan 01 20:12:00  2024,"@AskPlayStation keeps logging me out of PS4 Pro every few minutes, so annoying",211,
211,AskPlayStation,False,Mon Jan 01 20:57:00  2024,Sorry about that — frequent sign-outs can happen after a system update. Please try a fresh sign-in on PS4 Pro and let us know if it keeps happening.,,210
212,user_0036,True,Mon Jan 01 20:23:00  2024,"@AskPlayStation I got charged twice for Spider-Man 2, $39.99 extra on my card. Need this fixed asap",213,
213,AskPlayStation,False,Mon Jan 01 20:39:00  2024,Sorry to hear about the duplicate charge. Please DM us your order ID and the last 4 digits of the card used so we can investigate the double billing.,,212
214,user_0067,True,Mon Jan 01 20:30:00  2024,"@AskPlayStation preorder bonus for God of War Ragnarok never showed up, anyone else having this issue",215,
215,AskPlayStation,False,Mon Jan 01 20:49:00  2024,We're looking into reports of missing preorder bonuses for God of War Ragnarok. Please DM your PSN ID and order ID so we can check your specific account.,,214
216,user_0009,True,Mon Jan 01 20:34:00  2024,"yo @AskPlayStation 2FA code never arrives to my email, been stuck for an hour trying to play Spider-Man 2",217,
217,AskPlayStation,False,Mon Jan 01 20:53:00  2024,Sorry about the delay with your 2FA code — this can happen if your email provider is filtering us. Please check spam/junk folders and add PlayStation to safe senders.,,216
218,user_0263,True,Mon Jan 01 20:44:00  2024,"@AskPlayStation PSN has been down for me for 2 hours, can't sign in at all",219,
219,AskPlayStation,False,Mon Jan 01 20:53:00  2024,We're aware of intermittent sign-in issues and our team is investigating. Please check status.playstation.com for live updates.,,218
220,user_0206,True,Mon Jan 01 20:50:00  2024,"@AskPlayStation HDMI port seems loose, screen keeps flickering when I bump the cable",221,
221,AskPlayStation,False,Mon Jan 01 20:59:00  2024,"Sorry about the flickering — a loose HDMI port usually needs a physical repair. Please try a different cable first, then start a repair request if it continues.",,220
222,user_0141,True,Mon Jan 01 20:58:00  2024,@AskPlayStation how do I transfer my saves from PS4 to my new PS5?,223,
223,AskPlayStation,False,Mon Jan 01 21:41:00  2024,"You can use the built-in Console-to-Console transfer over Wi-Fi, or back up to a USB drive/cloud and restore on the new console — happy to send a step-by-step guide.",,222
224,user_0336,True,Mon Jan 01 21:06:00  2024,"@AskPlayStation I want to speak to an actual human, bots keep sending me teh same copy paste reply about Elden Ring",225,
225,AskPlayStation,False,Mon Jan 01 21:44:00  2024,"Understood, and we're sorry for the frustration. Please DM your case number and we'll connect you with a specialist directly.",,224
226,user_0374,True,Mon Jan 01 21:08:00  2024,"@AskPlayStation my email got changed on my account without me doing it, locked out of everything including Call of Duty MW3",227,
227,AskPlayStation,False,Mon Jan 01 21:31:00  2024,That sounds like account compromise — please DM us right away so we can begin recovery and lock down the account.,,226
228,user_0048,True,Mon Jan 01 21:18:00  2024,"@AskPlayStation still waiting on my refund from 2 weeks ago, ticket #195656",229,
229,AskPlayStation,False,Mon Jan 01 21:27:00  2024,Apologies for the wait. Please DM your ticket number and order ID so we can escalate this refund with our billing team directly.,,228
230,user_0211,True,Mon Jan 01 21:24:00  2024,"@AskPlayStation preorder bonus for Elden Ring never showed up, anyone else having this issue",231,
231,AskPlayStation,False,Mon Jan 01 22:09:00  2024,We're looking into reports of missing preorder bonuses for Elden Ring. Please DM your PSN ID and order ID so we can check your specific account.,,230
232,user_0115,True,Mon Jan 01 21:29:00  2024,"@AskPlayStation Gran Turismo 7 keeps crashing on PS4 right after the main menu, error CE-34878-0",233,
233,AskPlayStation,False,Mon Jan 01 21:54:00  2024,Sorry about the crashes. Please try rebuilding the database in Safe Mode (Option 5) and ensure Gran Turismo 7 is fully updated. Let us know if CE-34878-0 persists.,,232
234,user_0360,True,Mon Jan 01 21:38:00  2024,@AskPlayStation is there an outage right now? can't connect to the store,235,
235,AskPlayStation,False,Mon Jan 01 22:02:00  2024,"Nothing showing on our status page currently, but please DM your region so we can check for localized issues.",,234
236,user_0047,True,Mon Jan 01 21:48:00  2024,"@AskPlayStation console won't turn on at all, just a blinking blue light then nothing",237,
237,AskPlayStation,False,Mon Jan 01 22:24:00  2024,"That blinking blue light usually points to a power supply or boot issue. Please try a different outlet, and if it persists this likely needs a repair request.",,236
238,user_0047,True,Mon Jan 01 23:27:00  2024,"this didn't help, same issue is happening",,237
239,user_0081,True,Mon Jan 01 21:54:00  2024,@AskPlayStation is Gran Turismo 7 cross-platform with Xbox?,240,
240,AskPlayStation,False,Mon Jan 01 22:00:00  2024,"Great question — cross-play support varies by title, please check the game's store page under 'Online Features' for the latest info on Gran Turismo 7.",,239
241,user_0111,True,Mon Jan 01 22:01:00  2024,"@AskPlayStation genuinely considering switching to Xbox after how this has been handled, so disappointed",242,
242,AskPlayStation,False,Mon Jan 01 22:11:00  2024,We're sorry to hear that and don't want to lose you as a customer. Please DM your account details so we can properly investigate what's gone wrong.,,241
243,user_0004,True,Mon Jan 01 22:05:00  2024,"@AskPlayStation 4th message this week, still no resolution on my PS5 issue, this is a joke at this point",244,
244,AskPlayStation,False,Mon Jan 01 22:27:00  2024,"That's not okay, and we're sorry for the repeated back and forth. Please DM your case number so a senior agent can take this over personally.",,243
245,user_0383,True,Mon Jan 01 22:14:00  2024,"@AskPlayStation still waiting on my refund from 2 weeks ago, ticket #108105",246,
246,AskPlayStation,False,Mon Jan 01 22:28:00  2024,Apologies for the wait. Please DM your ticket number and order ID so we can escalate this refund with our billing team directly.,,245
247,user_0383,True,Mon Jan 01 23:37:00  2024,any update? been waiting a while now,,246
248,user_0040,True,Mon Jan 01 22:20:00  2024,@AskPlayStation downloaded Horizon Forbidden West but half the DLC content I paid for is missing,249,
249,AskPlayStation,False,Mon Jan 01 22:59:00  2024,Please DM your order ID for the DLC purchase so we can verify what was included and re-trigger the entitlement if something's missing.,,248
250,user_0088,True,Mon Jan 01 22:29:00  2024,@AskPlayStation screen goes black for a few seconds randomly while playing Gran Turismo 7,251,
251,AskPlayStation,False,Mon Jan 01 23:01:00  2024,Sorry to hear that — this can be an HDMI or power-saving setting issue. Please try a different HDMI port/cable and disable 'HDMI Device Link' temporarily.,,250
252,user_0269,True,Mon Jan 01 22:32:00  2024,"@AskPlayStation PSN has been down for me for 2 hours, can't sign in at all",253,
253,AskPlayStation,False,Mon Jan 01 23:00:00  2024,We're aware of intermittent sign-in issues and our team is investigating. Please check status.playstation.com for live updates.,,252
254,user_0272,True,Mon Jan 01 22:43:00  2024,"@AskPlayStation console won't turn on at all, just a blinking blue light then nothing",255,
255,AskPlayStation,False,Mon Jan 01 22:58:00  2024,"That blinking blue light usually points to a power supply or boot issue. Please try a different outlet, and if it persists this likely needs a repair request.",,254
256,user_0089,True,Mon Jan 01 22:50:00  2024,@AskPlayStation quick q — how do I set up parental controls for my kid's profile?,257,
257,AskPlayStation,False,Mon Jan 01 23:02:00  2024,"Sure! Go to Settings > Family and Parental Controls > select the child's account, then adjust playtime, spending and content restrictions there.",,256
258,user_0322,True,Mon Jan 01 22:55:00  2024,"@AskPlayStation absolutely furious, been a customer for 10 years and getting ignored on a $4.99 refund",259,
259,AskPlayStation,False,Mon Jan 01 23:07:00  2024,That's not the experience we want for you — please DM your order ID so we can personally follow up on the refund status today.,,258
260,user_0020,True,Mon Jan 01 23:00:00  2024,@AskPlayStation account says suspended but I didn't do anything wrong?? case 631981,261,
261,AskPlayStation,False,Mon Jan 01 23:26:00  2024,We can see the suspension flag on file. Please DM your account email and we'll review the case with the account team.,,260
262,user_0379,True,Mon Jan 01 23:07:00  2024,"@AskPlayStation subscription renewed even though I cancelled last month, charged $4.99",263,
263,AskPlayStation,False,Mon Jan 01 23:38:00  2024,Sorry about that — please DM your account email so we can check the cancellation timestamp against the renewal charge and correct it if needed.,,262
264,user_0053,True,Mon Jan 01 23:16:00  2024,"@AskPlayStation preorder bonus for God of War Ragnarok never showed up, anyone else having this issue",265,
265,AskPlayStation,False,Mon Jan 01 23:24:00  2024,We're looking into reports of missing preorder bonuses for God of War Ragnarok. Please DM your PSN ID and order ID so we can check your specific account.,,264
266,user_0145,True,Mon Jan 01 23:24:00  2024,"@AskPlayStation game freezes every time I try to save progress in NBA 2K24, lost 3 hours of progress",267,
267,AskPlayStation,False,Mon Jan 01 23:53:00  2024,"That's really frustrating, sorry. Please make sure your system software and NBA 2K24 are both fully updated, then try saving to a different storage location as a test.",,266
268,user_0348,True,Mon Jan 01 23:31:00  2024,"@AskPlayStation PSN has been down for me for 2 hours, can't sign in at all",269,
269,AskPlayStation,False,Mon Jan 01 23:52:00  2024,We're aware of intermittent sign-in issues and our team is investigating. Please check status.playstation.com for live updates.,,268
270,user_0348,True,Tue Jan 02 00:39:00  2024,any update? been waiting a while now,,269
271,user_0330,True,Mon Jan 01 23:37:00  2024,@AskPlayStation downloaded Gran Turismo 7 but half the DLC content I paid for is missing,272,
272,AskPlayStation,False,Mon Jan 01 23:48:00  2024,Please DM your order ID for the DLC purchase so we can verify what was included and re-trigger the entitlement if something's missing.,,271
